490	6	13	4302300.00	2026-03-19 13:17:39.916
491	6	14	4437800.00	2026-03-19 13:17:39.916
492	6	15	4437800.00	2026-03-19 13:17:39.916
493	6	16	4577500.00	2026-03-19 13:17:39.916
494	6	17	4577500.00	2026-03-19 13:17:39.916
495	6	18	4721700.00	2026-03-19 13:17:39.916
496	6	19	4721700.00	2026-03-19 13:17:39.916
497	6	20	4870400.00	2026-03-19 13:17:39.916
498	6	21	4870400.00	2026-03-19 13:17:39.916
499	6	22	5023800.00	2026-03-19 13:17:39.916
500	6	23	5023800.00	2026-03-19 13:17:39.916
501	6	24	5182000.00	2026-03-19 13:17:39.916
502	6	25	5182000.00	2026-03-19 13:17:39.916
503	6	26	5345200.00	2026-03-19 13:17:39.916
504	6	27	5345200.00	2026-03-19 13:17:39.916
505	6	28	5513600.00	2026-03-19 13:17:39.916
506	6	29	5513600.00	2026-03-19 13:17:39.916
507	6	30	5687200.00	2026-03-19 13:17:39.916
508	6	31	5687200.00	2026-03-19 13:17:39.916
509	6	32	5866400.00	2026-03-19 13:17:39.916
510	6	33	0.00	2026-03-19 13:17:39.916
511	16	0	3723000.00	2026-03-19 13:17:39.916
512	16	1	3723000.00	2026-03-19 13:17:39.916
513	16	2	3840200.00	2026-03-19 13:17:39.916
514	16	3	3840200.00	2026-03-19 13:17:39.916
515	16	4	3961200.00	2026-03-19 13:17:39.916
516	16	5	3961200.00	2026-03-19 13:17:39.916
517	16	6	4085900.00	2026-03-19 13:17:39.916
518	16	7	4085900.00	2026-03-19 13:17:39.916
519	16	8	4214600.00	2026-03-19 13:17:39.916
520	16	9	4214600.00	2026-03-19 13:17:39.916
521	16	10	4347300.00	2026-03-19 13:17:39.916
